Name,faction,rarity,cardType,cardSubType,spliced,solbind,1attack,1health,1text,2attack,2health,2text,3attack,3health,3text,Beast,Beast Synergy,Dinosaur,Dinosaur Synergy,Mage,Mage Synergy,Robot,Robot Synergy,Scientist,Scientist Synergy,Spirit,Spirit Synergy,Warrior,Warrior Synergy,Zombie,Zombie Synergy,Replace Setup,Replace Profit,Minion,Minion Synergy,Spell,Spell Synergy,Healing Source,Healing Synergy,Movement,Disruption,Movement Benefit,Armor,Armor Giver,Armor Synergy,Activate,Ready,Free,Upgrade,Upgrade Synergy,Face Burn,Removal,Breakthrough,Breakthrough Giver,Aggressive,Aggressive Giver,Defender,Defender Giver,Stealth,Stealth Giver,Stat Buff,Attack Buff,Health Buff,Stat Debuff,Attack Debuff,Health Debuff,Destruction Synergy,SelfDestruction Activator,Self Damage Payoff,Self Damage Activator,Silence,White Fang,Dragon,Dragon Synergy,Elemental,Elemental Synergy,Plant,Plant Synergy,Exalts,Exalt Synergy,Slay,Reanimate,Deploy,Reanimate Activator,
Prepared,,,Modifier,Noncreature,TRUE,,,,<b>Deploy:</b> <b>Ready</b> one of your creatures.,,,<b>Deploy:</b> <b>Ready</b> one of your creatures.,,,<b>Deploy:</b> <b>Ready</b> one of your creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Progressive,,,Modifier,Noncreature,TRUE,,,,"When another one of your creatures replaces a creature, give it +2A,+2H.",,,"When another one of your creatures replaces a creature, give it +3A,+3H.",,,"When another one of your creatures replaces a creature, give it +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Quaking,,,Modifier,Noncreature,TRUE,,,,<b>Deploy:</b> Deal 2 damage to all of your other creatures.,,,<b>Deploy:</b> Deal 2 damage to all of your other creatures.,,,<b>Deploy:</b> Deal 2 damage to all of your other creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Repurposed,,,Modifier,Noncreature,TRUE,,,,"<b>Deploy:</b> If this replaced a creature, <b>Upgrade</b> a card in your hand, then discard it.",,,"<b>Deploy:</b> If this replaced a creature, <b>Upgrade</b> up to two cards in your hand, then discard them.",,,"<b>Deploy:</b> If this replaced a creature, <b>Upgrade</b> a card in your hand.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Researching,,,Modifier,Noncreature,TRUE,,,,"When you <b>Upgrade</b> a card, give this +2A,+2H.",,,"When you <b>Upgrade</b> a card, give this +3A,+3H.",,,"When you <b>Upgrade</b> a card, give this +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Rolling,,,Modifier,Noncreature,TRUE,,,,"<b>Mobility</b> 1 <br> <br> When this moves into a lane with an opposing creature, deal 2 damage to that creature.",,,"<b>Mobility</b> 1 <br> <br> When this moves into a lane with an opposing creature, deal 3 damage to that creature.",,,"<b>Mobility</b> 1 <br> <br> When this moves into a lane with an opposing creature, deal 5 damage to that creature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Solemn,,,Modifier,Noncreature,TRUE,,,,"<b>Deploy:</b> If this has no adjacent creatures, give it +2A,+2H.",,,"<b>Deploy:</b> If this has no adjacent creatures, give it +3A,+3H.",,,"<b>Deploy:</b> If this has no adjacent creatures, give it +5A,+5H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Spiky,,,Modifier,Noncreature,TRUE,,,,"At the start of combat, this deals 2 damage to the opposing creature.",,,"At the start of combat, this deals 3 damage to the opposing creature.",,,"At the start of combat, this deals 5 damage to the opposing creature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Toxic,,,Modifier,Noncreature,TRUE,,,,<b>Deploy:</b> Give the opposing creature in this lane -2H to give this +2H.,,,<b>Deploy:</b> Give the opposing creature in this lane -3H to give this +3H.,,,<b>Deploy:</b> Give the opposing creature in this lane -4H to give this +4H.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Vile,,,Modifier,Noncreature,TRUE,,,,<b>Deploy:</b> Destroy one of your creatures.,,,<b>Deploy:</b> Destroy one of your creatures.,,,<b>Deploy:</b> Destroy one of your creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Zombifying,,,Modifier,Noncreature,TRUE,,,,Your other creatures are also Zombies.,,,Your other creatures are also Zombies.,,,Your other creatures are also Zombies.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Sculptor,Alloyin,Common Rare,Creature,Mage,TRUE,,0,4,"<b>Deploy:</b> If this replaced a creature, you may play a [l1] spell for <b>Free</b>.",3,6,"<b>Deploy:</b> If this replaced a creature, you may play a [l1] or [l2] spell for <b>Free</b>.",5,8,"<b>Deploy:</b> If this replaced a creature, you may play a spell for <b>Free</b>.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Replacement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Voltaic Prophet,Alloyin,Common,Creature,Mage,FALSE,,6,5,"<b>Activate:</b> If a spell was played this turn, give this 3D this turn.",10,6,"<b>Activate:</b> If a spell was played this turn, give this 5D this turn.",15,8,"<b>Activate:</b> If a spell was played this turn, give this 10D this turn.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Blight Witch,Nekrium,Rare,Creature,Zombie Mage,FALSE,,3,6,<b>Activate:</b> Destroy another one of your creatures to play a [l1] spell for <b>Free</b>.,5,8,<b>Activate:</b> Destroy another one of your creatures to play a spell for <b>Free</b>.,7,12,<b>Activate:</b> Destroy another one of your creatures to play any number of spells for <b>Free</b>.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SelfDestruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bride of Frankenbaum,Nekrium,Common,Creature,Scientist,FALSE,,4,4,<b>Slay:</b> You may play a [l1] spell for <b>Free</b>.,7,7,<b>Slay:</b> You may play a [l1] or [l2] spell for <b>Free</b>.,11,11,<b>Slay:</b> You may play a spell for <b>Free</b>.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
Cercee's Call,Nekrium,Rare,Spell,Noncreature,FALSE,,,,"You may play a Mindless Zombie <b>Minion</b> for each spell played this turn, including this one.",,,"You may play a Zombie Brute <b>Minion</b> for each spell played this turn, including this one.",,,"You may play a Zombie Brute <b>Minion</b> for each spell played this turn, including this one.

This is <b>Free</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Darkheart Sorcerer,Nekrium,Rare,Creature,Warrior Mage,FALSE,,2,8,"<b>Defender</b>

When you play a spell, deal 2 damage to a player. You gain 2H.",3,10,"<b>Defender</b>

When you play a spell, deal 3 damage to a player. You gain 3H.",5,15,"<b>Defender</b>

When you play a spell, deal 5 damage to a player. You gain 5H.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Devouring,Nekrium,Rare,Modifier,Noncreature,TRUE,,0,1,"When you play a spell, you may give a creature -1A,-1H.",1,2,"When you play a spell, you may give a creature -2A,-2H.",3,3,"When you play a spell, you may give a creature -3A,-3H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Soul Devourer,Nekrium,Solbind,Creature,,FALSE,,,,,6,10,"<b>Stealth</b> <br> <br> When you play a spell, give this +4A.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Soul Gorger,Nekrium,Solbind,Creature,,FALSE,,3,6,"<b>Stealth</b> <br> <br> When you play a spell, give this +3A.",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Spitemaiden,Nekrium,Rare,Creature,Mage,FALSE,,3,2,"<b>Deploy:</b> You may have this deal 5 damage to you. If you do, you may play a [l1] spell for <b>Free</b>.",6,5,"<b>Deploy:</b> You may have this deal 5 damage to you. If you do, you may play a [l1] or [l2] spell for <b>Free</b>.",10,7,"<b>Deploy:</b> You may have this deal 5 damage to you. If you do, you may play a spell for <b>Free</b>.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Summoner,Nekrium,Common Rare,Creature,Mage,TRUE,,0,6,"<b>Defender</b>

<b>Activate:</b> If you played a spell this turn, play a Mindless Zombie <b>Minion</b>.",0,8,"<b>Defender</b>

<b>Activate:</b> If you played a spell this turn, play a Mindless Zombie <b>Minion</b>.",0,12,"<b>Defender</b>

<b>Activate:</b> If you played a spell this turn, play a Zombie Brute <b>Minion</b>.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adept,Tempys,Rare,Creature,Mage,TRUE,,4,2,"If you played two spells this turn, this is <b>Free</b>.",6,4,"If you played two spells this turn, this is <b>Free</b>.",9,7,"If you played two spells this turn, this is <b>Free</b>.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Asir Mechamage,Tempys,Rare,Creature,Robot Mage,FALSE,,2,2,"<b>Activate:</b> If you played a spell this turn, deal 4 damage to a creature or player.",5,5,"<b>Activate:</b> If you played a spell this turn, deal 6 damage to a creature or player.",8,8,"<b>Activate:</b> If you played a spell this turn, deal 8 damage to a creature or player.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Burnout,Tempys,Common,Spell,Noncreature,FALSE,,,,You may play a Spell Sprite <b>Minion</b>. Give your creatures +2A.,,,You may play a Spell Sprite <b>Minion</b>. Give your creatures +3A.,,,You may play a Spell Swarm <b>Minion</b>. Give your creatures +4A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Chaining,Tempys,Rare,Modifier,Noncreature,TRUE,,-1,0,"<b>Deploy:</b> If you played a spell this turn, you may play a [l1] spell for <b>Free</b>.",1,3,"<b>Deploy:</b> If you played a spell this turn, you may play a [l1] or [l2] spell for <b>Free</b>.",3,6,"<b>Deploy:</b> If you played a spell this turn, you may play a spell for <b>Free</b>.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Evoker,Tempys,Rare,Creature,Mage,TRUE,,6,4,"When you play a spell, give this +1A,+1H.",8,6,"When you play a spell, give this +2A,+2H.",11,10,"When you play a spell, give this +3A,+3H.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Fireheart Idol,Tempys,Rare,Spell,Exalt,FALSE,,,,"When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 4 or more counters on this, you may destroy this to deal 6 damage to a creature and player.",,,"When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 3 or more counters on this, you may destroy this to deal 7 damage to a creature and player.",,,"When you play a creature in this lane or play another spell, put a counter on this. Then, if there are 2 or more counters on this, you may destroy this to deal 8 damage to a creature and player.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
Fit of Rage,Tempys,Common,Spell,Noncreature,FALSE,,,,"Give a creature +4A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, you may choose up to two creatures instead.",,,"Give a creature +6A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, you may choose up to three creatures instead.",,,"Give a creature +8A. This turn, it gets <b>Breakthrough</b>.

If you played another spell this turn, give this to all your creatures instead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Herald of Fury,Tempys,Rare,Creature,Warrior Mage,FALSE,,5,3,"<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a [l1] spell for <b>Free</b>.",7,5,"<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a [l1] or [l2] spell for <b>Free</b>.",9,7,"<b>Deploy:</b> You may deal 5 damage to one of your creatures. Then, if that creature is not destroyed, you may play a spell for <b>Free</b>.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
Invokist,Tempys,Common Rare,Creature,Mage,TRUE,,2,3,"<b>Activate:</b> If you played a spell this turn, deal 2 damage to a creature or player.",4,5,"<b>Activate:</b> If you played a spell this turn, deal 3 damage to a creature or player.",6,7,"<b>Activate:</b> If you played a spell this turn, deal 5 damage to a creature or player.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lightning Brand,Tempys,Rare,Spell,Noncreature,FALSE,,,,"You may play a Spell Sprite <b>Minion</b>.

If you have a Mage in play, you may play a [l1] spell for <b>Free</b>.",,,"You may play a Spell Sprite <b>Minion</b>.

If you have a Mage in play, you may play a [l1] or [l2] spell for <b>Free</b>.",,,"You may play a Spell Swarm <b>Minion</b>.

If you have a Mage in play, you may play a spell for <b>Free</b>.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Mage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Lightning Tamer,Tempys,Common,Creature,Mage,FALSE,,1,4,"<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b>.

When you play a spell, give this +2A.",1,4,"<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b>.

When you play a spell, give this +3A.",3,9,"<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b>.

When you play a spell, give this +4A.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Master,Tempys,Common Rare,Creature,Mage,TRUE,,2,3,"When you play another Mage, you may play a Spell Sprite <b>Minion</b>.",3,6,"When you play another Mage, you may play a Spell Sprite <b>Minion</b>.",4,7,"When you play another Mage, you may play a Spell Swarm <b>Minion</b>.",0,0,0,0,1,+,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Nova Elementalist,Tempys,Solbind,Creature,Mage,FALSE,"rumblespark-embodiment,rumblespark-energy",4,5,<b>Deploy:</b> Play Rumblespark Energy.,4,8,<b>Activate:</b> Deal 2 damage to an enemy creature for each Elemental you have in play.,4,12,<b>Activate:</b> Deal 5 damage to an enemy creature for each Elemental you have in play.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,*,0,0,0,0,0,0,0,0,
Piercing,Tempys,Rare,Modifier,Noncreature,TRUE,,0,3,"When this deals damage, it ignores D.",4,3,"When this deals damage, it ignores D.",6,3,"When your creatures and spells deal damage, they ignore D.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rumblespark Embodiment,Tempys,Solbind,Creature,,FALSE,,,,,4,8,"When you play a spell, give this +4A. <br> <br> If this would be destroyed, <b>Transform</b> it and put it into one of your lanes without an <b>Exalt</b>.",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
Sentinel,Tempys,Common Rare,Creature,Elemental,TRUE,,3,3,"<b>Deploy:</b> Give this +1A,+1H for each spell in your banish zone.",4,4,"<b>Deploy:</b> Give this +1A,+1H for each spell in your banish zone.",5,5,"<b>Deploy:</b> Give this +1A,+1H for each spell in your banish zone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Spellknight,Tempys,Common Rare,Creature,Warrior Mage,TRUE,,1,5,"<b>Activate:</b> If you played a spell this turn, give this +2A.",1,8,"<b>Activate:</b> If you played a spell this turn, give this +3A.",1,10,"<b>Activate:</b> If you played a spell this turn, give this +5A.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Storm Caller,Tempys,Common,Creature,Mage,FALSE,,7,2,"<b>Deploy:</b> The enemy player may choose to take 3 damage. If they don't, you may play a [l1] spell for <b>Free</b>.",9,3,"<b>Deploy:</b> The enemy player may choose to take 7 damage. If they don't, you may play a [l1] or [l2] spell for <b>Free</b>.",12,5,"<b>Deploy:</b> The enemy player may choose to take 10 damage. If they don't, you may play a spell for <b>Free</b>.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Summoning,Tempys,Common,Modifier,Noncreature,TRUE,,-1,0,<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b>.,1,0,<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b>.,2,0,<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
Thundercrash Field,Tempys,Rare,Spell,Exalt,FALSE,,,,"<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b> in this lane. <br> <br> When one of your creatures in this lane gains A, deal 2 damage to the enemy player.",,,"<b>Deploy:</b> You may play a Spell Sprite <b>Minion</b> in this lane. <br> <br> When one of your creatures in this lane gains A, deal 2 damage to the enemy player.",,,"<b>Deploy:</b> You may play a Spell Swarm <b>Minion</b> in each Thundercrash Field. <br> <br> When one of your creatures in this lane gains A, deal 2 damage to the enemy player.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,
Unstable Vortex,Tempys,Rare,Creature,Elemental,FALSE,,1,8,"When you play a spell, give this +2A. <br> <br> <b>Activate:</b> Deal damage equal to this creature's A to another creature. Then, destroy this.",2,11,"When you play a spell, give this +3A. <br> <br> <b>Activate:</b> Deal damage equal to this creature's A to another creature. Then, destroy this.",3,16,"When you play a spell, give this +4A. <br> <br> <b>Activate:</b> Deal damage equal to this creature's A to another creature. Then, destroy this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
Uranti Elementalist,Tempys,Rare,Creature,Yeti Mage,FALSE,,4,5,"<b>Deploy:</b> If this replaced a creature, you may play a [l1] spell for <b>Free</b>.",5,6,<b>Deploy:</b> Play a [l1] or [l2] spell for <b>Free</b>.,6,9,<b>Activate:</b> Play a spell for <b>Free</b>.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Replacement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Volcanic,Tempys,Rare,Modifier,Noncreature,TRUE,,-3,2,"<b>Deploy:</b> If you played a spell this turn, give this +5A.",-3,4,"<b>Deploy:</b> If you played a spell this turn, give this +7A.",-3,6,"<b>Deploy:</b> If you played a spell this turn, give this +10A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Warbringer Ritual,Tempys,Common,Spell,,FALSE,,,,You may play a Spell Sprite <b>Minion</b>.,,,You may play up to two Spell Sprite <b>Minions</b>. <br> <br> You may play a Spell for <b>Free</b>.,,,You may play a Spell Swarm <b>Minion</b>. <br> <br> You may play a Spell for <b>Free</b>.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Spell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
