id;Name;faction;rarity;cardType;cardSubType;spliced;solbind;1attack;1health;1text;2attack;2health;2text;3attack;3health;3text;Beast;Beast Synergy;Darkforge;Darkforge Synergy;Dinosaur;Dinosaur Synergy;Dragon;Dragon Synergy;Elemental;Elemental Synergy;Mage;Mage Synergy;Metamind;Metamind Synergy;Plant;Plant Synergy;Robot;Robot Synergy;BanishRobot;Scientist;Scientist Synergy;Spirit;Spirit Synergy;BanishSpirit;BanishSpirit Synergy;Warrior;Warrior Synergy;Yeti;Yeti Synergy;Zombie;Zombie Synergy;Minion;Minion Synergy;Spell Synergy;Spell;Replace Setup;Replace Profit;Healing Source;Healing Synergy;High Life Synergy;Movement;Disruption;Movement Benefit;Armor;Armor Giver;Armor Synergy;Player Armor;Activate;Ready;Free;Reanimate;Upgrade;Upgrade Synergy;Face Burn;FB Creature;FB Creature Synergy;FB Giver;FB Giver Synergy;FB Synergy;Removal;Breakthrough;Breakthrough Giver;Aggressive;Aggressive Giver;Defender;Defender Synergy;Defender Giver;Stealth;Stealth Giver;Stat Buff;Attack Buff;Health Buff;Increased A;Increased A Synergy;Stat Debuff;Attack Debuff;Attack Debuff Synergy;Health Debuff;Good Destroyed;Destruction Synergy;Destruction Others;Destruction Self;Self Damage Payoff;Self Damage Activator;Silence;Exalts;Exalt Synergy;Exalt Counter;Slay;Slay Synergy;Deploy;Deploy Synergy;Adjacency;Hand Disruption;Augment;Augment Synergy;Self Burn;Self Burn Synergy;Low Life Synergy;Spicy;Cool;Fun;Annoying
blasphemous-tanglesprout;Blasphemous Tanglesprout;Uterra;XXXD;Creature;Darkforge Plant;FALSE;;3;5;"<b>Defender</b>

<b>Activate:</b> This deals 3 damage to you. An enemy creature gets -2H. ";5;7;"<b>Defender</b>

<b>Activate:</b> This deals 3 damage to you. An enemy creature gets -2A,-2H. ";6;10;"<b>Defender</b>

<b>Activate:</b> This deals 3 damage to you. An enemy creature gets -4A,-4H. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
blightmane-dragon;Blightmane Dragon;Tempys;XXXD;Creature;Darkforge Dragon;FALSE;;0;7;<b>Defender</b>;7;7;"<b>Mobility</b> 2

<b>Deploy:</b> If a player lost H this turn, <b>Blast</b> 5 this and an adjacent lane. ";13;13;"<b>Mobility</b> 4

<b>Deploy:</b> If a player lost H this turn, <b>Blast</b> 5 in each lane. ";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0.7;0;0.7;0.7;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0;0;0;0;0;0.7;0;0;0.25;0;0
darkforge-oracle;Darkforge Oracle;Alloyin;XXXD;Creature;Darkforge Mage;FALSE;;3;5; <b>Activate:</b> This deals 2 damage to you. <b>Upgrade</b> a card in your hand, then discard it.;6;10; <b>Activate:</b> This deals 2 damage to you. <b>Upgrade</b> a card in your hand, then discard it.;9;13;" <b>Activate:</b> This deals 2 damage to you. <b>Upgrade</b> a card in your hand.

When you <b>Upgrade</b> a card, you may <b>Upgrade</b> it up to two times instead.";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
darkforged-mech;Darkforged Mech;Nekrium;XXXD;Creature;Darkforge Robot Spirit;FALSE;;4;4;<b>Deploy:</b> <b>Upgrade</b> up to one [l1] card in your discard pile. If you do, this deals 2 damage to you. ;7;7;<b>Deploy:</b> Play up to one [l1] card from your discard pile for <b>Free</b>. If you do, this deals 4 damage to you. ;9;9;<b>Deploy:</b> <b>Upgrade</b> up to one card in your discard pile and play it for <b>Free</b>. If you do, this deals 6 damage to you. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.25;0;0
decay-dryad;Decay Dryad;Uterra;XXXD;Creature;Darkforge Dryad;FALSE;;4;5;When another one of your creatures comes into play, deal 1 damage to each player. ;7;8;When another one of your creatures comes into play, deal 2 damage to each player. ;10;14;"<b>Breakthrough</b>

<b>Deploy:</b> If you have less than 20H, this gets +10A.

When another one of your creatures comes into play, deal 3 damage to the enemy player. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0.3;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0.3;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0.9;0;0;0;0.25;0;0
descendant-biologist;Descendant Biologist;Uterra;XXXD;Creature;Darkforge Scientist;FALSE;;2;2; <b>Activate:</b> This deals 2 damage to you to play a Wisp <b>Minion</b>. Then, your <b>Minions</b> get +2A,+2H. ;3;3; <b>Activate:</b> This deals 3 damage to you to play a Wisp <b>Minion</b>. Then, your <b>Minions</b> get +3A,+3H. ;5;5; <b>Activate:</b> This deals 3 damage to you to play a Wisp <b>Minion</b>. Then, your <b>Minions</b> get +3A,+3H. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
discordant-thundersaur;Discordant Thundersaur;Tempys;XXXD;Creature;Darkforge Dinosaur;FALSE;;0;12;"<b>Breakthrough</b>

When this is dealt damage, you may have this deal 3 damage to you. If you do, this gets +5A. ";0;16;"<b>Breakthrough</b>

When this is dealt damage, you may have this deal 3 damage to you. If you do, this gets +7A. ";0;22;"<b>Breakthrough</b>

When this is dealt damage, you may have this deal 3 damage to you. If you do, this gets +10A. ";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
eclipse-hydra;Eclipse Hydra;Nekrium;XXXD;Creature;Darkforge Beast;FALSE;;5;2;<b>Deploy:</b> If you lost H this turn, destroy a [l1] enemy creature. ;8;4;<b>Deploy:</b> If you lost H this turn, destroy a [l1] or [l2] enemy creature. ;14;8;<b>Deploy:</b> If you lost H this turn, destroy an enemy creature. ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.25;0;0
eon-fiend;Eon Fiend;Nekrium;XXXD;Creature;Darkforge Zombie;FALSE;;4;2;When this is destroyed, this deals 3 damage to you. If you have 40H or more, Reanimate this. ;6;3;When this is destroyed, this deals 3 damage to you. If you have 30H or more, Reanimate this. ;9;5;When this is destroyed, this deals 3 damage to you. If you have 20H or more, Reanimate this. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
herald-of-madness;Herald of Madness;Tempys;XXXD;Creature;Darkforge Warrior Mage;FALSE;;6;4;<b>Deploy:</b> You may have this deal 5 damage to you. If you do, play a [l1] spell for <b>Free</b>. ;7;5;<b>Deploy:</b> You may have this deal 5 damage to you. If you do, play a [l1] or [l2] spell for <b>Free</b>. ;9;7;<b>Deploy:</b> You may have this deal 5 damage to you. If you do, play a spell for <b>Free</b>. ;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.25;0;0
insidious-rager;Insidious Rager;Uterra;XXXD;Creature;Darkforge Dinosaur;FALSE;;6;8;"<b>Breakthrough</b>

At the end of the turn, if you didn't lose H this turn, destroy this. ";9;11;"<b>Breakthrough</b>

At the end of the turn, if you didn't lose H this turn, destroy this. ";15;17;"<b>Breakthrough</b>

At the end of the turn, if you didn't lose H this turn, destroy this. ";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.25;0;0
keeper-of-the-void;Keeper of the Void;Nekrium;XXXD;Creature;Darkforge Scientist;FALSE;;5;4;"<b>Deploy:</b> This deals 3 damage to you.

<b>Activate:</b> Choose one of your creatures. It <b>Blasts</b> 4 its lane. Then, destroy it. ";8;6;"<b>Deploy:</b> This deals 3 damage to you.

<b>Activate:</b> Choose one of your creatures. It <b>Blasts</b> 6 its lane. Then, destroy it. ";12;11;"<b>Deploy:</b> This deals 3 damage to you.

<b>Activate:</b> Choose one of your creatures. It <b>Blasts</b> 8 its lane. Then, destroy it. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0.25;0;0
metamind-omenseer;Metamind Omenseer;Alloyin;XXXD;Creature;Darkforge Metamind Scientist;FALSE;;2;5; <b>Activate:</b> This deals 2 damage to you. Play a Gizmo <b>Minion</b>.;4;8; <b>Activate:</b> This deals 2 damage to you. If you have 20H or less, play a Mega Gizmo <b>Minion</b>. Otherwise, play a Gizmo <b>Minion</b>.;5;10; <b>Activate:</b> This deals 2 damage to you. Play a Mega Gizmo <b>Minion</b>.;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.4;0;0.25;0;0
nihil-dreadmaw;Nihil Dreadmaw;Nekrium;XXXD;Creature;Darkforge Beast;FALSE;;4;3;"<b>Stealth</b>

<b>Activate:</b> This deals 3 damage to you. This gets +2A,+2H. ";6;5;"<b>Stealth</b>

<b>Activate:</b> This deals 3 damage to you. This gets +3A,+3H. ";7;6;"<b>Stealth</b>

<b>Activate:</b> This deals 3 damage to you. This gets +6A,+6H. ";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
oblivion-undeati;Oblivion Undeati;Tempys;XXXD;Creature;Darkforge Zombie Yeti;FALSE;;2;2;"<b>Aggressive</b>

If you have 40H or less, this is <b>Free</b>. ";8;6;"<b>Aggressive</b>

If you have 30H or less, this is <b>Free</b>. ";12;10;"<b>Aggressive</b>

If you have 20H or less, this is <b>Free</b>. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.25;0;0
rotting-arboris;Rotting Arboris;Uterra;XXXD;Creature;Darkforge Dragon;FALSE;;4;4;"<b>Breakthrough</b>

<b>Deploy:</b> If you have 40H or less, this gets +4A,+4H. ";7;7;"<b>Breakthrough</b>

<b>Deploy:</b> If you have 30H or less, this gets +5A,+5H. ";15;15;"<b>Breakthrough</b>

<b>Deploy:</b> If you have 10H or less, this gets +85A,+85H. ";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0.25;0;0
terrordon-mauler;Terrordon Mauler;Uterra;XXXD;Creature;Darkforge Dinosaur;FALSE;;4;6;"When this damages a player, another one of your creatures gets +2A,+2H.

<b>Deploy:</b> If this replaced a creature, this deals 4 damage to you. ";6;10;"When this damages a player, another one of your creatures gets +4A,+4H.

<b>Deploy:</b> If this replaced a creature, this deals 4 damage to you. ";8;14;"When this damages a player, another one of your creatures gets +8A,+8H.

<b>Deploy:</b> If this replaced a creature, this deals 4 damage to you. ";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.25;0;0
veilvoltaic-prophet;Veilvoltaic Prophet;Alloyin;XXXD;Creature;Darkforge Mage;FALSE;;6;5; <b>Activate:</b> If you have 40H or less, this gets 3D this turn. ;10;6; <b>Activate:</b> If you have 30H or less, this gets 5D this turn. ;15;8; <b>Activate:</b> If you have 20H or less, this gets 10D this turn. ;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.25;0;0
voidplate-yeti;Voidplate Yeti;Alloyin;XXXD;Creature;Darkforge Robot;FALSE;;4;5;"1D

<b>Deploy:</b> This deals 3 damage to you. Deal damage to an enemy creature equal to the amount of damage you have been dealt this turn. ";6;7;"2D

<b>Deploy:</b> This deals 3 damage to you. Deal damage to up to two enemy creatures equal to the amount of damage you have been dealt this turn. ";7;10;"4D

<b>Deploy:</b> This deals 3 damage to you. Deal damage to all enemy creatures equal to the amount of damage you have been dealt this turn. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.25;0;0
voidsteel-sentinel;Voidsteel Sentinel;Alloyin;XXXD;Creature;Darkforge Robot;FALSE;;5;4;<b>Deploy:</b> This deals 4 damage to you. Your creatures get 3D this turn.;9;5;<b>Deploy:</b> This deals 4 damage to you. Your creatures get 5D this turn. ;13;8;<b>Deploy:</b> This deals 4 damage to you. Your creatures get 8D this turn. ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0.25;0;0
voidstomper;Voidstomper;Tempys;XXXD;Creature;Darkforge Dinosaur;FALSE;;4;7; <b>Activate:</b> This deals 2 damage to you. This gets +2A. ;4;10; <b>Activate:</b> This deals 2 damage to you. This gets +4A. ;4;14; <b>Activate:</b> This deals 2 damage to you. This gets +6A. ;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
voidstorm-shaman;Voidstorm Shaman;Tempys;XXXD;Creature;Darkforge Mage;FALSE;;3;4; <b>Activate:</b> Deal 2 damage to each player. ;5;8; <b>Activate:</b> Deal 4 damage to each player. ;8;12; <b>Activate:</b> Deal 6 damage to each player. ;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.25;0;0
voidwing-cacklebones;Voidwing Cacklebones;Nekrium;XXXD;Creature;Darkforge Zombie Dragon;FALSE;;1;9;"<b>Mobility</b> 1

At the end of the turn, if you have 40H or less, destroy a [l1] enemy creature. ";3;12;"<b>Mobility</b> 1

At the end of the turn, if you have 30H or less, destroy a [l1] or [l2] enemy creature. ";5;17;"<b>Mobility</b> 1

At the end of the turn, if you have 20H or less, destroy an enemy creature. ";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.25;0;0
blightscale-dragon;Blightscale Dragon;Alloyin;XXXL;Creature;Darkforge Robot Dragon;FALSE;;1;7;" <b>Activate:</b> For each of the following that are true:

•  You have 40H or less: This gets +2A.

•  You have 30H or less: You may move this.

•  You have 20H or less: This <b>Blasts</b> 5.";1;10;" <b>Activate:</b> For each of the following that are true:

•  You have 40H or less: This gets +4A.

•  You have 30H or less: You may move this.

•  You have 20H or less: This <b>Blasts</b> 7.";1;14;" <b>Activate:</b> For each of the following that are true:

•  You have 40H or less: This gets +6A.

•  You have 30H or less: You may move this.

•  You have 20H or less: This <b>Blasts</b> 10.";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
cataclysm-omni;Cataclysm Omni;Tempys;XXXL;Creature;Darkforge Mage;FALSE;;4;6;"<b>Ready</b> this when you play Darkforge Loyalty.

<b>Activate:</b> One of your creatures gets +2A. ";5;9;"<b>Ready</b> this when you play Darkforge Loyalty.

<b>Activate:</b> One of your creatures gets +3A. This turn, it gets <b>Aggressive</b>. ";6;13;"<b>Ready</b> this when you play Darkforge Loyalty.

<b>Activate:</b> One of your creatures gets +5A. This turn, it gets <b>Aggressive</b> and <b>Breakthrough</b>. ";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0.7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
eldritch-experiment:-0000;Eldritch Experiment: 0000;Nekrium;XXXL;Creature;Darkforge Abomination;FALSE;;8;8;<b>Deploy:</b> This deals 5 damage to you. ;10;10;"<b>Aggressive</b>

<b>Deploy:</b> This deals 5 damage to you. ";10;13;"<b>Aggressive</b>

<b>Deploy:</b> This deals 5 damage to you.

When this deals damage to a player, it gets +5A. ";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0.7;0;0;0;0;0;0;0;0.3;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
noxantis;Noxantis;Uterra;XXXL;Creature;Darkforge Beast;FALSE;;;;"When you lose H, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +2A.

•  If you removed 2 or more, this gets +2H.

•  If you removed 3 or more, play a [l1] creature for <b>Free</b>.";;;"When you lose H, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +3A.

•  If you removed 2 or more, this gets +3H.

•  If you removed 3 or more, play a [l1] or [l2] creature for <b>Free</b>.";;;"When you lose H, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +5A.

•  If you removed 2 or more, this gets +5H.

•  If you removed 3 or more, play a creature for <b>Free</b>.";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
terrantis;Terrantis;Uterra;XXXL;Creature;Beast Plant;FALSE;;4;6;"When you play a spell, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +2A.

•  If you removed 2 or more, this gets +2H.

•  If you removed 3 or more, all of your other creatures get +2A,+2H.";6;8;"When you play a spell, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +3A.

•  If you removed 2 or more, this gets +3H.

•  If you removed 3 or more, all of your other creatures get +3A,+3H.";8;12;"When you play a spell, put an energy counter on this.

<b>Activate:</b> Remove all energy counters from this:

•  If you removed 1 or more, this gets +5A.

•  If you removed 2 or more, this gets +5H.

•  If you removed 3 or more, all of your other creatures get +5A,+5H.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
aeryx-the-stormweaver;Aeryx the Stormweaver;Tempys;XXXR;Creature;Mage;FALSE;;1;4; <b>Activate:</b> If you played a spell this turn, play a [l1] spell for <b>Free</b>. ;4;7; <b>Activate:</b> If you played a spell this turn, play a [l1] or [l2] spell for <b>Free</b>. ;7;13; <b>Activate:</b> If you played a spell this turn, play a spell for <b>Free</b>. ;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
arion-kest;Arion Kest;Alloyin;XXXR;Creature;Warrior;FALSE;;3;3;"<b>Stealth</b>

When this deals damage to an enemy player, this deals that much damage to an enemy creature. ";7;6;"<b>Stealth</b>

When this deals damage to an enemy player, this deals that much damage to an enemy creature. ";12;9;"<b>Stealth</b>

When this deals damage to an enemy player, this deals that much damage to an enemy creature. ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
belladrya;Belladrya;Uterra;XXXR;Creature;Dryad;FALSE;;5;3;"<b>Deploy:</b> Play up to one Wisp <b>Minion</b>.

<b>Activate:</b> If you have no empty lanes, this gets 5D this turn. ";8;4;"<b>Deploy:</b> Play up to one Wisp <b>Minion</b>.

<b>Activate:</b> If you have no empty lanes, this gets 10D this turn. ";12;5;"<b>Deploy:</b> Play up to one Wisp <b>Minion</b>.

<b>Activate:</b> If you have no empty lanes, this gets 15D this turn. ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
