deckname;value;avglbl;BEAST;DINOSAUR;MAGE;ROBOT;SCIENTIST;SPIRIT;WARRIOR;ZOMBIE;MINION;DRAGON;ELEMENTAL;PLANT;SPELL;HEALING;MOVEMENT;ARMOR;ACTIVATION;FREE;FREE HEALING;FREE DESTROY;FREE UPGRADE;FREE SELFDMG;FREE SPELL;FREE REPLACE;FREE MAGE;UPGRADE;REPLACE;DAMAGE;SELFDAMAGE;DESTROY SYN;DESTROY MIN;REDEPLOY;REACTIVATE;STEALTH;AGGRO;DESTROY OPP;FACEBURN;LIFE GAIN;DISRUPTION;SILENCE
The Group of Brass Conspiracies|Sparky's Attentive Combatants;0.0000;4.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0
The Group of Brass Conspiracies|The Serious Silver Soldiers;0.0000;2.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Sorcerers of the Oratek Eruptor;0.0000;14.0000;0;0;0;0;0;0;1.0;3.0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;1.5;0;0.5;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Farmers of the Spiky Tunnels;0.0000;14.0000;9.0;0;0;0;0;3.0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;5.0;0;0;0;0;0
The Group of Brass Conspiracies|The Masters of Swearing;0.0000;15.0000;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;4.0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Quantums of Metal and Faith;0.0000;13.0000;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0.5;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;15.0;0;0;0;0;0
The Group of Brass Conspiracies|The Phalanx of Everflow Treefolk;0.0000;13.0000;0;0;0;0;0;3.0;2.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Champions of the Whisker;0.0000;19.0000;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;2.0;8.5;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Overseers of Sparky;0.0000;11.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;10.0;0;0;0;0;0
The Group of Brass Conspiracies|Doctors of Tatoo and Comparing;0.0000;20.0000;0;0;0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;2.0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Hermit Spiders;0.0000;11.0000;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;2.0;0;4.0;0;0;0;0;0;0;0;0;0;0;1.0;0.5;0;0;0;4.0;0;0;0;0;0
The Group of Brass Conspiracies|The Host of the Confident Miracles;0.0000;9.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;2.0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Pondering Iron Advisers;0.0000;13.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;1.0;0;0;0;10.0;0;0;0;0;0
The Group of Brass Conspiracies|The Company of Botany;0.0000;13.0000;0;0;0;0;0;2.0;0;3.0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;2.0;4.5;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Raiders of Leading Capitals;0.0000;12.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.0;0;0;0;0;0
The Group of Brass Conspiracies|The Monks of the Great Quitting Fire;0.0000;4.0000;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Mice of the Fierce Fur;0.0000;7.0000;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Senseis who became Champs;0.0000;15.0000;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0.5;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Protectors of the Saving Herbs;0.0000;7.0000;0;0;0;0;0;0;0;3.0;2.0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0
The Group of Brass Conspiracies|The Professing Watchdogs;0.0000;4.0000;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;0;0;0;0;0
The Group of Brass Conspiracies|The Fleeing Feasting Brother Flock;0.0000;9.0000;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;4.0;0;0;0;4.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|The Squadron of the Fire;0.0000;16.0000;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;6.0;4.0;0;0;0;0;0;0;0;0;0;0
The Group of Brass Conspiracies|Outfit of Camping and Waving;0.0000;10.0000;0;0;0;0;0;2.0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The People of Bearing;0.0000;11.0000;0;0;0;0;0;0;1.0;0;1.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;6.0;2.0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Creeping Hell Protectors;0.0000;6.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;4.0;0;0;0;2.0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Mixing Figment Collectors;0.0000;10.0000;0;1.0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Tentacles of the Diseased Bone;0.0000;9.0000;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0.5;3.0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Sentrys of Failure Faith;0.0000;9.0000;0;0;0;0;0;0;6.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Former Hoping Valkyrie Trustees;0.0000;11.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Fire Breathers of the Heartseeker;0.0000;8.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Mothers of the Plutonium Echo;0.0000;8.0000;0;0;0;0;0;0;7.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Hurting Demons Larvae;0.0000;14.0000;0;0;0;0;0;1.0;1.0;0;0;0;0;0;2.0;2.0;0;0;0;0;4.0;0;0;0;8.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Aunts of Bleeding Brightsteel;0.0000;9.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;3.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Liches of Rebirth and Duskmaw;0.0000;8.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;1.0;0;0;0;0;4.0;0;0;0;4.0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Fortelling Aggravating Ticklers;0.0000;9.0000;0;1.0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;4.0;0;0;0;6.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Opening Sisters Liches;0.0000;10.0000;0;0;0;0;0;1.0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|Vindicators of Sobbing and Baking;0.0000;5.0000;0;2.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|Sparky's Attentive Combatants;0.0000;7.0000;0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Raiders of Hound and Mask;0.0000;11.0000;0;0;0;0;0;1.0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;2.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Serious Silver Soldiers;0.0000;7.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Sorcerers of the Oratek Eruptor;0.0000;14.0000;0;0;1.0;0;0;0;3.0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;14.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Sixth Barb Band;0.0000;8.0000;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Masters of Swearing;0.0000;10.0000;0;1.0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Quantums of Metal and Faith;0.0000;12.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;6.0;2.0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Overseers of Sparky;0.0000;8.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|Doctors of Tatoo and Comparing;0.0000;15.0000;0;0;4.0;0;0;0;1.0;0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Savants of the Ending Predator;0.0000;13.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;3.0;2.0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Host of the Confident Miracles;0.0000;7.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The King Varna Generals;0.0000;8.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Pondering Iron Advisers;0.0000;8.0000;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;2.0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Raiders of Leading Capitals;0.0000;10.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Monks of the Great Quitting Fire;0.0000;3.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Senseis who became Champs;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;6.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Protectors of the Saving Herbs;0.0000;6.0000;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Crossing Soul Hags;0.0000;5.0000;0;0;0;0;0;3.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Professing Watchdogs;0.0000;3.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Group of Brass Conspiracies;0.0000;9.0000;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;4.0;0;0;0;4.0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Squadron of the Fire;0.0000;4.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fleeing Feasting Brother Flock|The Imps of Descending Chiron;0.0000;6.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The People of Bearing;0.0000;12.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0
The Squadron of the Fire|The Creeping Hell Protectors;0.0000;7.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|Venom's Fifth Swarm;0.0000;2.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Tentacles of the Diseased Bone;0.0000;20.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;1.0;0;1.0;1.0;0;0;0;0;0;0;0
The Squadron of the Fire|The Sentrys of Failure Faith;0.0000;7.0000;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0
The Squadron of the Fire|The Omnivore Brutish Herders;0.0000;7.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Simple Lords;0.0000;5.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|Army of Alpha and Curing;0.0000;9.0000;3.0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;0;0;0
The Squadron of the Fire|The Mothers of the Plutonium Echo;0.0000;6.0000;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0
The Squadron of the Fire|The Hurting Demons Larvae;0.0000;12.0000;0;0;6.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;4.0;0;0;0;0;0;1.5;2.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Aunts of Bleeding Brightsteel;0.0000;14.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;9.0;0;0;0;0;0
The Squadron of the Fire|The Liches of Rebirth and Duskmaw;0.0000;15.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;6.0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Opening Sisters Liches;0.0000;15.0000;0;0;3.0;0;0;0;0;2.0;0;0;0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|Brigade of Druid and Weird;0.0000;2.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|Sparky's Attentive Combatants;0.0000;9.0000;0;0;6.0;0;0;0;2.0;0;0;0;0;0;0;0;2.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
The Squadron of the Fire|The Raiders of Hound and Mask;0.0000;12.0000;0;0;3.0;0;0;0;0;5.0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.5;5.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Serious Silver Soldiers;0.0000;1.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Farmers of the Spiky Tunnels;0.0000;9.0000;3.0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
The Squadron of the Fire|The Sixth Barb Band;0.0000;21.0000;1.0;0;3.0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;0;0;0;0;7.0;3.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Quantums of Metal and Faith;0.0000;16.0000;0;0;6.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;9.0;0;0;0;0;0
The Squadron of the Fire|The Phalanx of Everflow Treefolk;0.0000;10.0000;0;4.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Champions of the Whisker;0.0000;4.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Overseers of Sparky;0.0000;13.0000;0;0;6.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;6.0;0;0;0;0;0
The Squadron of the Fire|The Savants of the Ending Predator;0.0000;16.0000;0;0;6.0;0;0;0;0;2.0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;1.0;1.0;0;0;0;0;0;0;0
The Squadron of the Fire|The Hermit Spiders;0.0000;8.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;0;0;0
The Squadron of the Fire|The King Varna Generals;0.0000;17.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;6.0;3.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Pondering Iron Advisers;0.0000;13.0000;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;6.0;0;0;0;0;0
The Squadron of the Fire|The Company of Botany;0.0000;2.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Raiders of Leading Capitals;0.0000;11.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.0;0;0;0;0;0
The Squadron of the Fire|The Mice of the Fierce Fur;0.0000;7.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0.5;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Protectors of the Saving Herbs;0.0000;5.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
The Squadron of the Fire|The Crossing Soul Hags;0.0000;18.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;0;0;0;0;7.0;1.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Professing Watchdogs;0.0000;4.0000;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0
The Squadron of the Fire|The Group of Brass Conspiracies;0.0000;16.0000;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;6.0;4.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Fleeing Feasting Brother Flock;0.0000;4.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|The Imps of Descending Chiron;0.0000;21.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;8.0;2.0;0;0;0;0;0;0;0;0;0;0
The Squadron of the Fire|Outfit of Camping and Waving;0.0000;9.0000;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;0;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|The People of Bearing;0.0000;13.0000;0;0;0;3.0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;3.0;0;0;0;6.0;0;0;0;0;0
The Imps of Descending Chiron|The Mixing Figment Collectors;0.0000;14.0000;0;1.0;0;0;0;0;0;2.0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|Venom's Fifth Swarm;0.0000;11.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;1.0;0;0;4.0;0;0;0;0;0;0
The Imps of Descending Chiron|The Sentrys of Failure Faith;0.0000;5.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;2.0;0;0;0;0;0
The Imps of Descending Chiron|The Omnivore Brutish Herders;0.0000;10.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;3.0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|The Former Hoping Valkyrie Trustees;0.0000;8.0000;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;1.0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|The Simple Lords;0.0000;7.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|The Fire Breathers of the Heartseeker;0.0000;12.0000;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;4.0;2.0;0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|Army of Alpha and Curing;0.0000;16.0000;6.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;2.0;0;0;0;2.0;0;0;0;0;0
The Imps of Descending Chiron|The Mothers of the Plutonium Echo;0.0000;6.0000;0;0;0;3.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;2.0;0;0;0;0;0
The Imps of Descending Chiron|The Aunts of Bleeding Brightsteel;0.0000;15.0000;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;3.0;0;0;0;6.0;0;0;0;0;0
The Imps of Descending Chiron|The Fortelling Aggravating Ticklers;0.0000;7.0000;0;1.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0
The Imps of Descending Chiron|Vindicators of Sobbing and Baking;0.0000;12.0000;0;2.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;0;0;0;0;0
